sep=,
DeviceTag:,LSh
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-02-11_12:17:11_000 EST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
20,416544624,-0.357064,-0.581852,0.507987,-0.525268,1.00000000000000,-0.00002820603549,-0.00000562705100,0.00005015451461,0.08015215396881,-0.00922006368637,-0.01639312505722,9.61864376068115,-1.10645198822021,-1.96725320816040,-0.38787636160851,-0.07738060504198,0.68970173597336,-1.22265625000000,-0.48095703125000,-0.01464843750000,0
21,416552957,-0.357014,-0.581854,0.508021,-0.525267,1.00000000000000,-0.00000895932317,-0.00002050772309,0.00005714129657,0.08016586303711,-0.00955921411514,-0.01615005731583,9.62028789520264,-1.14715147018433,-1.93808424472809,-0.12320447713137,-0.28201273083687,0.78578072786331,-1.22363281250000,-0.47949218750000,-0.01318359375000,0
22,416561290,-0.356950,-0.581859,0.508055,-0.525272,1.00000000000000,0.00000357348472,-0.00002574548125,0.00006426032633,0.08038222789764,-0.00968927145004,-0.01611429452896,9.64625263214111,-1.16275894641876,-1.93379259109497,0.04914091527462,-0.35403999686241,0.88367837667465,-1.22460937500000,-0.48242187500000,-0.01416015625000,0
23,416569623,-0.356863,-0.581881,0.508061,-0.525302,1.00000000000000,0.00005114730448,-0.00002149306238,0.00006088148803,0.08060902357101,-0.00959020853043,-0.01629191637039,9.67346858978271,-1.15087091922760,-1.95510804653168,0.70335406064987,-0.29556265473366,0.83721399307251,-1.22314453125000,-0.48144531250000,-0.01269531250000,0
24,416577956,-0.356788,-0.581896,0.508057,-0.525339,1.00000000000000,0.00004940573126,-0.00000512599945,0.00005451310426,0.08074772357941,-0.00972872972488,-0.01608586311340,9.69011402130127,-1.16749417781830,-1.93038070201874,0.67940473556519,-0.07049037516117,0.74963897466660,-1.22314453125000,-0.48291015625000,-0.01708984375000,0
25,416586289,-0.356734,-0.581892,0.508072,-0.525365,1.00000000000000,0.00001620221883,0.00000305008143,0.00006063561887,0.08060503005981,-0.00957244634628,-0.01607197523117,9.67298984527588,-1.14873945713043,-1.92871403694153,0.22280541062355,0.04194330796599,0.83383297920227,-1.22021484375000,-0.48095703125000,-0.01367187500000,0
26,416594622,-0.356687,-0.581885,0.508101,-0.525378,1.00000000000000,-0.00000418350101,-0.00000462681055,0.00006126519293,0.08073902130127,-0.00927227735519,-0.01583695411682,9.68906784057617,-1.11271750926971,-1.90051043033600,-0.05752956494689,-0.06362575292587,0.84249055385590,-1.22363281250000,-0.48144531250000,-0.01269531250000,0
27,416602955,-0.356649,-0.581871,0.508136,-0.525386,1.00000000000000,-0.00001676566899,-0.00000129453838,0.00006294343621,0.08067524433136,-0.00967615842819,-0.01580238342285,9.68141555786133,-1.16118538379669,-1.89636170864105,-0.23055373132229,-0.01780189201236,0.86556899547577,-1.22558593750000,-0.48046875000000,-0.01318359375000,0
28,416611288,-0.356599,-0.581858,0.508164,-0.525406,1.00000000000000,0.00000062864274,0.00000133458525,0.00006818119437,0.08083719015121,-0.00983405113220,-0.01579779386520,9.70084857940674,-1.18013310432434,-1.89581096172333,0.00864480435848,0.01835259795189,0.93759620189667,-1.22314453125000,-0.48046875000000,-0.01367187500000,0
29,416619621,-0.356530,-0.581862,0.508174,-0.525439,1.00000000000000,0.00003338512033,-0.00000294670463,0.00006366614252,0.08077794313431,-0.00995308160782,-0.01621949672699,9.69373989105225,-1.19441747665405,-1.94641733169556,0.45909672975540,-0.04052171856165,0.87550729513168,-1.22509765625000,-0.47900390625000,-0.01367187500000,0
30,416627954,-0.356419,-0.581885,0.508154,-0.525508,1.00000000000000,0.00009767524898,-0.00000253599137,0.00007228180766,0.08069890737534,-0.00978237390518,-0.01624476909637,9.68425559997559,-1.17393183708191,-1.94945085048676,1.34318494796753,-0.03487378358841,0.99398601055145,-1.22314453125000,-0.48193359375000,-0.01367187500000,0
31,416636287,-0.356291,-0.581916,0.508127,-0.525586,1.00000000000000,0.00011961534619,-0.00000850204378,0.00007509067655,0.08027470111847,-0.00991803407669,-0.01619279384613,9.63319015502930,-1.19163465499878,-1.94312262535095,1.64489495754242,-0.11691616475582,1.03261220455170,-1.22460937500000,-0.47998046875000,-0.01611328125000,0
32,416644620,-0.356151,-0.581957,0.508102,-0.525661,1.00000000000000,0.00012790504843,-0.00002183578908,0.00007687788457,0.08028852939606,-0.00993829965591,-0.01585900783539,9.63483333587646,-1.19393289089203,-1.90323245525360,1.75889074802399,-0.30027565360069,1.05718898773193,-1.22656250000000,-0.47949218750000,-0.01171875000000,0
33,416652953,-0.356015,-0.582001,0.508076,-0.525729,1.00000000000000,0.00012250244617,-0.00002445746213,0.00007074140012,0.08030718564987,-0.01010298728943,-0.01577675342560,9.63705635070801,-1.21372807025909,-1.89341187477112,1.68459713459015,-0.33632776141167,0.97280305624008,-1.22314453125000,-0.47900390625000,-0.01464843750000,0
34,416661286,-0.355897,-0.582060,0.508030,-0.525788,1.00000000000000,0.00012434832752,-0.00002192240208,0.00003821589053,0.08083283901215,-0.00998145341873,-0.01553267240524,9.70018005371094,-1.19885408878326,-1.86410403251648,1.70998072624207,-0.30146676301956,0.52552723884583,-1.22119140625000,-0.47900390625000,-0.01611328125000,0
35,416669619,-0.355792,-0.582112,0.507993,-0.525837,1.00000000000000,0.00010451208800,-0.00002058967948,0.00003610085696,0.08087116479874,-0.00959312915802,-0.01552236080170,9.70492744445801,-1.15122151374817,-1.86275768280029,1.43720185756683,-0.28313973546028,0.49644228816032,-1.22558593750000,-0.48046875000000,-0.01318359375000,0
36,416677952,-0.355698,-0.582152,0.507964,-0.525885,1.00000000000000,0.00008845515549,-0.00001196656376,0.00004153698683,0.08107841014862,-0.00928246974945,-0.01561921834946,9.72979736328125,-1.11394083499908,-1.87438106536865,1.21639430522919,-0.16455864906311,0.57119739055634,-1.22314453125000,-0.47949218750000,-0.01269531250000,0
37,416686285,-0.355607,-0.582188,0.507941,-0.525929,1.00000000000000,0.00008012447506,-0.00001301802695,0.00004467088729,0.08084106445312,-0.00936108827591,-0.01564973592758,9.70131492614746,-1.12337541580200,-1.87804329395294,1.10183465480804,-0.17901788651943,0.61429339647293,-1.22558593750000,-0.47949218750000,-0.01123046875000,0
38,416694618,-0.355497,-0.582232,0.507922,-0.525971,1.00000000000000,0.00009142328054,-0.00002941302955,0.00005107652396,0.08042877912521,-0.00953894853592,-0.01562887430191,9.65183925628662,-1.14471948146820,-1.87553977966309,1.25721073150635,-0.40447437763214,0.70238077640533,-1.22363281250000,-0.48291015625000,-0.01171875000000,0
39,416702951,-0.355376,-0.582286,0.507905,-0.526010,1.00000000000000,0.00009853485972,-0.00004262477160,0.00005217362195,0.08041292428970,-0.00964820384979,-0.01566863059998,9.64993572235107,-1.15783071517944,-1.88031077384949,1.35500597953796,-0.58615618944168,0.71746754646301,-1.22656250000000,-0.47753906250000,-0.01318359375000,0
40,416711284,-0.355242,-0.582358,0.507880,-0.526046,1.00000000000000,0.00011466909200,-0.00005791336298,0.00004378054291,0.08022433519363,-0.00985711812973,-0.01578527688980,9.62704372406006,-1.18393468856812,-1.89499151706696,1.57687640190125,-0.79639786481857,0.60204982757568,-1.22412109375000,-0.47949218750000,-0.01074218750000,0
41,416719617,-0.355103,-0.582427,0.507847,-0.526096,1.00000000000000,0.00012910459191,-0.00004715099931,0.00004936847836,0.08055561780930,-0.00999253988266,-0.01563662290573,9.66685295104980,-1.20015811920166,-1.87688958644867,1.77538657188416,-0.64839869737625,0.67889249324799,-1.22363281250000,-0.47753906250000,-0.01513671875000,0
42,416727950,-0.354954,-0.582513,0.507809,-0.526138,1.00000000000000,0.00013846252114,-0.00006464868784,0.00003881845623,0.08066046237946,-0.00990957021713,-0.01583456993103,9.67943954467773,-1.18996191024780,-1.90077733993530,1.90407252311707,-0.88901883363724,0.53381341695786,-1.22802734375000,-0.47851562500000,-0.01123046875000,0
43,416736283,-0.354813,-0.582600,0.507770,-0.526173,1.00000000000000,0.00013141427189,-0.00006433203816,0.00003279838711,0.08097791671753,-0.00999170541763,-0.01574772596359,9.71752452850342,-1.19980430603027,-1.89042222499847,1.80714833736420,-0.88466441631317,0.45102822780609,-1.22363281250000,-0.48095703125000,-0.01171875000000,0
44,416744616,-0.354663,-0.582688,0.507727,-0.526219,1.00000000000000,0.00014482531697,-0.00006204098463,0.00003683846444,0.08095008134842,-0.00974869728088,-0.01581186056137,9.71421432495117,-1.17061066627502,-1.89799225330353,1.99157094955444,-0.85315901041031,0.50658559799194,-1.22509765625000,-0.47949218750000,-0.01025390625000,0
45,416752949,-0.354524,-0.582766,0.507684,-0.526267,1.00000000000000,0.00013620872051,-0.00005069002509,0.00003820192069,0.08078026771545,-0.00940793752670,-0.01580697298050,9.69383525848389,-1.12982749938965,-1.89735746383667,1.87307929992676,-0.69706577062607,0.52533513307571,-1.22265625000000,-0.47753906250000,-0.00976562500000,0
46,416761282,-0.354391,-0.582837,0.507656,-0.526306,1.00000000000000,0.00011747423559,-0.00005351379514,0.00004321429878,0.08062916994095,-0.00946187973022,-0.01596957445145,9.67564296722412,-1.13650548458099,-1.91704356670380,1.61545133590698,-0.73589694499969,0.59426301717758,-1.22607421875000,-0.47753906250000,-0.00927734375000,0
47,416769615,-0.354280,-0.582894,0.507637,-0.526335,1.00000000000000,0.00008952151984,-0.00004428438842,0.00004044268280,0.08049535751343,-0.00939351320267,-0.01608711481094,9.65982818603516,-1.12726664543152,-1.93053090572357,1.23105835914612,-0.60897833108902,0.55614906549454,-1.22705078125000,-0.47900390625000,-0.01074218750000,0
