sep=,
DeviceTag:,LH
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-02-11_12:17:11_000 EST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
61,416877944,-0.631389,0.303369,0.576576,0.420577,1.00000000000000,0.00002769101411,0.00001707393676,-0.00013458915055,0.08175420761108,0.00826388597488,0.01239788532257,9.81064987182617,0.99382245540619,1.48802316188812,0.38079401850700,0.23479287326336,-1.85080778598785,-1.51904296875000,0.40380859375000,-0.40527343750000,0
62,416886277,-0.631363,0.303245,0.576643,0.420615,1.00000000000000,0.00005189795047,0.00000953581184,-0.00014042854309,0.08165669441223,0.00804609060287,0.01241475343704,9.79899501800537,0.96749407052994,1.48988687992096,0.71367663145065,0.13113209605217,-1.93110859394073,-1.51708984375000,0.40234375000000,-0.40087890625000,0
63,416894610,-0.631333,0.303115,0.576718,0.420651,1.00000000000000,0.00005866121501,0.00000569876283,-0.00014463625848,0.08152914047241,0.00857192277908,0.01271939277649,9.78369331359863,1.03050994873047,1.52638208866119,0.80668193101883,0.07836674153805,-1.98897099494934,-1.51757812500000,0.40136718750000,-0.40185546875000,0
64,416902943,-0.631298,0.302995,0.576789,0.420693,1.00000000000000,0.00004652608186,0.00000206474215,-0.00014512613416,0.08155304193497,0.00843709707260,0.01249277591705,9.78656291961670,1.01440370082855,1.49915838241577,0.63980519771576,0.02839337661862,-1.99570739269257,-1.52001953125000,0.40332031250000,-0.40527343750000,0
65,416911276,-0.631264,0.302865,0.576870,0.420725,1.00000000000000,0.00006251689047,-0.00000186078250,-0.00014664605260,0.08160156011581,0.00841391086578,0.01247775554657,9.79240703582764,1.01150321960449,1.49729502201080,0.85970342159271,-0.02558862231672,-2.01660895347595,-1.51611328125000,0.40332031250000,-0.40722656250000,0
66,416919609,-0.631223,0.302728,0.576959,0.420764,1.00000000000000,0.00006380211562,-0.00000733137131,-0.00016153231263,0.08155465126038,0.00843167304993,0.01269769668579,9.78679943084717,1.01349627971649,1.52364981174469,0.87737727165222,-0.10081762820482,-2.22131776809692,-1.52148437500000,0.40136718750000,-0.40380859375000,0
67,416927942,-0.631171,0.302604,0.577045,0.420813,1.00000000000000,0.00004622247070,-0.00001236051321,-0.00016256421804,0.08168339729309,0.00818336009979,0.01281952857971,9.80225181579590,0.98376983404160,1.53823161125183,0.63562995195389,-0.16997605562210,-2.23550796508789,-1.52294921875000,0.40380859375000,-0.40527343750000,0
68,416936275,-0.631118,0.302451,0.577140,0.420874,1.00000000000000,0.00006032828242,-0.00000443682075,-0.00019097141922,0.08175539970398,0.00806593894958,0.01262873411179,9.81090736389160,0.96941065788269,1.51543295383453,0.82960665225983,-0.06101310625672,-2.62615084648132,-1.52099609375000,0.40136718750000,-0.40185546875000,0
69,416944608,-0.631067,0.302290,0.577232,0.420940,1.00000000000000,0.00006171595305,0.00000519957393,-0.00019611418247,0.08172458410263,0.00864803791046,0.01257324218750,9.80719280242920,1.03922677040100,1.50883996486664,0.84868919849396,0.07150214165449,-2.69687151908875,-1.52050781250000,0.40087890625000,-0.40136718750000,0
70,416952941,-0.631010,0.302139,0.577313,0.421021,1.00000000000000,0.00004076305777,0.00000779796392,-0.00020015425980,0.08169525861740,0.00843960046768,0.01262468099594,9.80366897583008,1.01423609256744,1.51504719257355,0.56055474281311,0.10723399370909,-2.75242877006531,-1.51806640625000,0.39794921875000,-0.40429687500000,0
71,416961274,-0.630953,0.301962,0.577408,0.421102,1.00000000000000,0.00006236601621,0.00001065526158,-0.00021816231310,0.08160072565079,0.00850540399551,0.01256811618805,9.79220199584961,1.02326583862305,1.50828123092651,0.85762858390808,0.14652623236179,-3.00006723403931,-1.51904296875000,0.40087890625000,-0.40283203125000,0
72,416969607,-0.630902,0.301800,0.577494,0.421178,1.00000000000000,0.00005496945232,0.00001104269177,-0.00020195171237,0.08171236515045,0.00910937786102,0.01277154684067,9.80571269989014,1.09456944465637,1.53267920017242,0.75591456890106,0.15185399353504,-2.77714657783508,-1.52099609375000,0.39843750000000,-0.40332031250000,0
73,416977940,-0.630860,0.301668,0.577557,0.421249,1.00000000000000,0.00003080163151,0.00001716334373,-0.00017085112631,0.08188271522522,0.00916534662247,0.01265770196915,9.82610797882080,1.10157525539398,1.51911687850952,0.42356982827187,0.23602239787579,-2.34946584701538,-1.52246093750000,0.39892578125000,-0.40185546875000,0
74,416986273,-0.630819,0.301553,0.577618,0.421309,1.00000000000000,0.00002626609057,0.00000822637230,-0.00015215575695,0.08185809850693,0.00942802429199,0.01280802488327,9.82313346862793,1.13332152366638,1.53708803653717,0.36119908094406,0.11312526464462,-2.09237551689148,-1.51904296875000,0.40087890625000,-0.40283203125000,0
75,416994606,-0.630791,0.301457,0.577661,0.421360,1.00000000000000,0.00001641083509,0.00001721549779,-0.00012534111738,0.08189499378204,0.00927549600601,0.01249498128891,9.82748794555664,1.11540448665619,1.49973404407501,0.22567419707775,0.23673959076405,-1.72363305091858,-1.52294921875000,0.39843750000000,-0.40185546875000,0
76,417002939,-0.630764,0.301385,0.577694,0.421406,1.00000000000000,-0.00000033155084,0.00001121032983,-0.00010488927364,0.08202648162842,0.00902122259140,0.01264333724976,9.84357070922852,1.08258998394012,1.51726102828979,-0.00455933343619,0.15415926277637,-1.44238865375519,-1.51855468750000,0.39990234375000,-0.40283203125000,0
77,417011272,-0.630749,0.301318,0.577719,0.421442,1.00000000000000,0.00000254157931,0.00001966673881,-0.00008818134665,0.08194077014923,0.00915420055389,0.01286709308624,9.83328533172607,1.09854793548584,1.54411280155182,0.03495062142611,0.27044788002968,-1.21262907981873,-1.52148437500000,0.40087890625000,-0.40527343750000,0
78,417019605,-0.630734,0.301276,0.577735,0.421474,1.00000000000000,-0.00001481920481,0.00001109484583,-0.00006828270853,0.08204638957977,0.00930118560791,0.01281338930130,9.84595966339111,1.11618685722351,1.53766810894012,-0.20378687977791,0.15257118642330,-0.93899232149124,-1.52099609375000,0.39990234375000,-0.40136718750000,0
79,417027938,-0.630722,0.301260,0.577739,0.421498,1.00000000000000,-0.00003087893128,0.00001016538590,-0.00004286877811,0.08194327354431,0.00921702384949,0.01257812976837,9.83358573913574,1.10608696937561,1.50943589210510,-0.42463275790215,0.13978968560696,-0.58951163291931,-1.52246093750000,0.39648437500000,-0.40234375000000,0
